Mixture,Exc_L4-6_RORB_SEMA3E,Exc_L4-5_RORB_FOLH1B,Inh_L2-4_PVALB_WFDC2,Exc_L2-3_LINC00507_FREM3,Inh_L1-2_VIP_LBH,Exc_L5-6_THEMIS_C1QL3,Exc_L3-5_RORB_ESR1,OPC_L1-6_PDGFRA,Inh_L1-4_LAMP5_LCP2,Exc_L2_LAMP5_LTK,Oligo_L1-6_OPALIN,Inh_L2-5_VIP_TYR,Exc_L4-5_RORB_DAPK2,Inh_L1-2_LAMP5_DBP,no_class,Inh_L1-2_PAX6_CDH12,Inh_L1-3_SST_CALB1,Inh_L1-3_VIP_CHRM2,Exc_L5-6_THEMIS_FGF10,Inh_L2-4_VIP_CBLN1,Inh_L1-2_SST_BAGE2,Inh_L3-5_SST_ADGRG6,Astro_L1-6_FGFR3_SLC14A1,Inh_L1-2_VIP_PCDH20,Exc_L5-6_FEZF2_ABO,Inh_L4-6_SST_B3GAT2,Exc_L3-5_RORB_FILIP1L,Exc_L3-5_RORB_COL22A1,Exc_L4-6_RORB_C1R,Inh_L4-6_PVALB_SULF1,Exc_L5-6_FEZF2_EFTUD1P1,Exc_L3-5_RORB_TWIST2,Exc_L2-4_LINC00507_GLP2R,Exc_L4-6_FEZF2_IL26,Inh_L1-2_GAD1_MC4R,Exc_L5-6_RORB_TTC12,Exc_L5-6_THEMIS_CRABP1,Inh_L2-6_LAMP5_CA1,Exc_L3-4_RORB_CARM1P1,Inh_L3-6_VIP_HS3ST3A1,Inh_L2-5_PVALB_SCUBE3,Inh_L5-6_SST_NPM1P10,Inh_L1_SST_NMBR,Inh_L2-5_VIP_SERPINF1,Inh_L2-4_VIP_SPAG17,Inh_L5-6_SST_KLHDC8A,Inh_L5-6_SST_MIR548F2,Inh_L2-6_VIP_QPCT,Inh_L1_SST_CHRNA4,Inh_L1-3_PAX6_SYT6,Inh_L1-3_VIP_CCDC184,Inh_L2-3_VIP_CASC6,Inh_L1-4_VIP_CHRNA6,Micro_L1-3_TYROBP,Exc_L5-6_SLC17A7_IL15,Exc_L5-6_THEMIS_DCSTAMP,Inh_L4-5_SST_STK32A,Inh_L1-3_VIP_ADAMTSL1,Exc_L6_FEZF2_OR2T8,Inh_L4-5_PVALB_MEPE,Inh_L5-6_SST_TH,Astro_L1-2_FGFR3_GFAP,Inh_L3-6_SST_HPGD,Inh_L1-3_VIP_GGH,Inh_L2-4_SST_FRZB,Inh_L1-2_VIP_TSPAN12,Exc_L6_FEZF2_SCUBE1,Inh_L5-6_GAD1_GLP1R,Inh_L4-6_SST_GXYLT2,Inh_L1-2_PAX6_TNFAIP8L3,Inh_L1-4_VIP_OPRM1,Inh_L5-6_PVALB_LGR5,Inh_L3-6_SST_NPY,Exc_L4-5_FEZF2_SCN4B,Inh_L1-4_VIP_PENK,P-value,Correlation,RMSE
14380_70,0,0.0184963242665416,0.00941921426725482,0.127696422728286,0,0.0706544753330512,0,0.00873171782316027,0.0155818141582505,0.0295539410873321,0,0.00154254419148587,0,0.00451329456044605,0.0219171085835756,0.0130689642896858,0,0.0115158603479162,0.0474702428018293,0.0239556206980655,0,0.00886528888302958,0.00894335878597566,0,0.0195220056408411,0.0126058189008383,0,0.0252807401520026,0.0599073468918336,0.0132759220831597,0,0,0,0.0294994291784001,0,0.00541645214972606,0.00617148900424642,0,0.0360943103563315,0.0238701502029318,0,0.0111059769221395,0,0.00534800012507489,0.00290734989545388,0.0282250683403323,0.00887575558969852,0.000721949367934684,0.00909222074129088,0.0066727098690542,0.0256379870987939,0.00115374377763243,0.00990229597738964,0.00317019634222759,0,0.0144510554521689,0,0.0339691106618459,0.0442505488303682,0,0.0157929294214066,0.00145249972038746,0.055628376525748,0,0,0.0230441767325284,0.00439204776457378,0.00528825392161402,0,0.00877153385764845,0,0.00574905169929215,0.0176575208733862,0.00250564763149102,0.00066413549432115,0,0.827741759563739,0.758545673248902
14380_94,0,0.0823334178633523,0.0179277197049508,0.129201944833146,0.0052773431894996,0.0658428766666705,0,0.000531568400285961,0.0192836564893346,0.0107566780295399,0,0.00195154918723599,0,0.00377841879644922,0.00323450875764019,0.0071219433406755,0,0.0153430420834061,0.0683952088916911,0.0147598573105394,0,0.0109129420690166,0.00777592431479847,0.0044019800825279,0.0221520607909646,0,0,0.0202994261811066,0.0684192255700661,0,0.0074032348186553,0,0.00230849659237116,0.0190068463693663,0,0.00865697446154989,0.00702053920636708,0,0.0335050746372315,0.0171698317309075,0.0010848199093918,0.00758813172887369,0,0.015115107199062,0,0.0351170424369158,0.00394409990178211,0,0.00986310076515036,0.0149154818182357,0.0211353399939987,0.00752165041070252,0.00908375474852382,0,0,0.00621030998062952,0,0.0297764041856541,0.0363747067793737,0.00261874092702202,0.0183232344905625,0,0.0490286516838265,0,0,0.0121586512220563,0.00461707858340515,0.00352633544644998,0.00492957624340755,0.0117840894827672,0.00724580080693491,0.00300993168048445,0.0102556692054439,0,0,0,0.820007318971991,0.765946885631796
14380_95,0,0.0602375967040421,0,0.182166579379581,0.0107818122323627,0.0936884064646266,0,0,0.00496729683024025,0.0586165430660736,0,0.00689605655048426,0,0.000564116297140124,0.0345752316275871,0,0,0.0150444796010572,0.0555247121622427,0.0172153723927455,0,0.00829765049006435,0,0,0.0192318138531078,0,0.00291878279065219,0.0111500875139928,0.0674904341443881,0.0162228671913416,0.000270320382020139,0,0,0.0234446483692329,0,0.0235238125646036,0,0,0,0.0175826126505799,0.000469265180144316,0.00944762377955736,0,0.0103780705108718,0,0.0326752179483014,0.0128419072071392,0.000600324489710871,0.0138564542316594,0,0.0262651717830756,0,0.00532686221412647,0,0,0.0016599189489895,0,0.0276917684795525,0.039743189499301,0,0.0129010228210421,0,0.0167528194961687,0,0.0038760652264554,0.00810148961687704,0.000248001194526076,0.00523935192583879,0.00203519157017964,0.0202997062379152,0.00671272289665397,0.00881592618178495,0,0.00159982912312047,0.0020508661788417,0,0.702236761378253,0.819698024848112
14380_97,0,0.0595767150085771,0.011374703192798,0.128835485103095,0.0045463810476691,0.106108735641271,0,0,0.00938857254526819,0.0220610257142216,0,0,0,0.00405186016030342,0.0154018152450999,0.00368008484174241,0,0.0227534741507403,0.0661600062904483,0.0110525073409876,0,0.0108820541700441,0.00639377833760167,0.000139958804764911,0.0199265697264423,0,0,0.0196351030441279,0.0684785048106518,0,0.0038529123027045,0,0.0129493878455544,0.020628467361981,0,0.00492533330724469,0.0103291452885155,0,0.0192083289621858,0.0214385317565941,0.000515344770425379,0.00581895159168847,0,0.0140667159032621,0.00578214007342521,0.0361235681325152,0.00671938209506231,0,0.00834229331405583,0.0102587935048302,0.0241126936382228,0.00230126038311311,0.00643187988841741,0,0,0.002121947045795,0,0.0269141749149416,0.0432269428779309,0.000229677204136602,0.0150455931675948,0,0.0425082947295473,0,0.00217206075878253,0.0188179200709344,0.00902756810917505,0.00463403221833175,0.00404694146099823,0.0136893353503179,0,0.00641398423604885,0.00121600121688244,0.00490031297246069,0.000782748370469029,0,0.802911553092186,0.776857000940754
14380_194,0,0.108272799799164,0.00819438460153393,0.115472746994698,0.00640777281970424,0.0659520844771229,0,0,0.00134943145785613,0.00849782995359025,0,0.00161645986609004,0,0.00948892066283594,0,0.00807854906920707,0,0.024419824168927,0.0704063466176113,0.00993899630852793,0,0.00521708239569884,0.0052305420580292,0.0176367912359698,0.0377858062628084,0,0,0.0104536411080785,0.0697346545773599,0.0118501531981197,0.0100280792127523,0,0.0160051366345534,0.0249190561059496,0,0.00417473013577426,0.00257076453333418,0,0.0209178968055502,0.0151101838396011,0.00658844884091707,0.00384787731275018,0,0.0129451484338507,0,0.0235109496489377,0.00457509202628045,0.00141587710592933,0.00926306656307574,0.0171377340237949,0.0284713896668141,0.00120119062256183,0.00800434053423889,0.00132236113402223,0,0,0,0.0284815080265246,0.0344596918599241,0,0.0154735360726834,0,0.0313225204719993,0,0.0031165999685368,0.0106559925030957,0.00447548403999566,0.00984880441207125,0.0175144340486881,0.0135571167845055,0,0.0031334195198368,0.00134862351755088,0.0185981279609669,0,0,0.794946361398345,0.776708223813698
14380_195,0,0.102670566674147,0.0147220187607027,0.125245854795188,0,0.0669931116689462,0.0197158179990737,0,0.003993574287345,0.00114030696935865,0,0.00429546261791608,0,0.00884139089607042,0,0.00091698212448204,0,0.0289242462195518,0.0732402615663275,0.0076947728030568,0,0.00372729872796459,0.00456393316361734,0.0154340840946104,0.0381971577498458,0,0,0.00655770669065733,0.0525646439725839,0.00314726080806724,0.00673481611283696,0,0.0118729026550997,0.0163357037875769,0,0.0090811836166849,0.00750592991875413,0,0.0355284007866004,0.00653289805151593,0.00644464617001436,0.00680144125934284,0,0.0148083492273462,0.00729674626144606,0.0264779755527438,0.000664477541376294,0,0.011863631576341,0.020311497837058,0.0240198752227659,0.00178034418366901,0.00790521388022962,0.00129147089229341,0,0.000719282649988536,0,0.0285179916540901,0.0355609527804007,0,0.015333803333221,0,0.0375945045578099,0,0,0.00995719888702778,0.00815995333932702,0.0113213539886295,0.00527792997038968,0.016958724396803,0,0.0104927300947879,6.11210127994883e-05,0.0142004962115177,0,0,0.774058970563139,0.784324957347187
14380_199,0,0.0913976609401382,0,0.19983122774255,0.00939152322197971,0.0587783810883293,0,0.00279144788818062,0.0100166453711743,0.0243476390502774,0,0.00230166116477652,0.00284602192439456,0.00211564309756487,0.00644313329009759,0.00107086403286039,0,0.0199096720014804,0.0826011022736482,0.0080511860438786,0,0,0.00665487251249605,0.0170833663028286,0.0132246353727899,0,0,0.0110845088127874,0.0563889091507574,0,0.0085572984807437,0,0,0.0187515223515949,0,0,0,0,0.0125124212033635,0.0171159901603493,0.00253279674683437,0.000642434584850275,0,0.00490395160096841,0,0.0281439552836299,0.00685891032303021,0.0033851476228198,0.0114359762715804,0.0163330038150832,0.0153815608922972,0,0.00716983479069244,0.00396712276576699,0,0,0,0.0311140833642199,0.0353312260676235,0.0190284278854192,0.0120705143293157,0,0.0335185784892392,0,0,0.00441667178033097,0.0166088836812875,0.00698004446238078,0.00661528683674186,0.0135341366863042,0,0.00914845364916123,0.00152282979523601,0.0260888347961454,0,0,0.793242249455808,0.781485078877474
14380_495,0,0.0704019065685655,0.0229493506225337,0.0938156170367432,0.0100878196988868,0.0643415472486007,0,0.00207301074549336,0.0098342154162076,0.032302764847542,0,0.00506122998493383,0,0.00180383658615551,0,0.00205856819109491,0,0.023032545868274,0.0652878702083403,0.0153799325101011,0,0,0.0102830812648204,0.021144633249709,0.00745758806925631,0.00161704708919078,0.000336805416618107,0.021414116254362,0.0642187033752482,0.00546694834249905,0.018494755508814,0,0.00134441870580836,0.0252396774503537,0,0.00401435150751487,0.0115357615684967,0.000966464283934463,0.0156411804954579,0.0157493709533747,2.20931249138161e-05,0.0102583519670588,0,0.00993297842977987,0,0.03835569095565,0.00172649243228654,0.000521511754539322,0.00567910748253812,0.0177824752422598,0.0184645340510806,0.0033963614013592,0.00743251886875787,0.00198759868798765,0,0,0,0.0327317315029047,0.0334942761686799,0.000206636203523387,0.0202175310952066,0.00139261153668916,0.0460062463686226,0.004179912054443,0.000826661372580473,0.0146135826312987,0.00963710519260539,0.0114271997767061,0.0146584580710525,0.0108801211275457,0.000532924836252938,0,0.0358726149766608,0.00440755361808526,0,0,0.871924183785817,0.712228835056279
14380_496,0,0.0522111688262059,0,0.13748914316829,0.0143754399644504,0.0881225059208736,0,0,0,0.0982480602838658,0,0.00350646007858277,0.00419392011816847,0.00457623651346052,0.0332387587845756,0,0,0.00859280047724597,0.0516808608015078,0.0142558483558968,0,0.00237953383721943,0.00235683885439696,0,0.00669474151678253,0,0,0.0133169533782283,0.0737468875339417,0.0184535605012972,0.0154684424102721,0,0,0.0326989357746326,0,0.002892478386741,0.00294525055970452,0,0,0.0253311773333029,0.00714717484421206,0.0199899582593836,0,0.00855366693689386,0,0.0258391033386823,0.00750692631081618,0,0.0138131654355246,0,0.0275280830874837,0.00324475244276338,0.00518260130910787,0,0,0.00431539621281148,0,0.0336442008705578,0.0349774026986108,0,0.0186828785009884,0,0.0115637936532071,0,0,0.00874551654191694,0.00594641982922242,0.00880862825174813,0.0155732179234352,0.0165763788203304,0.00244216849232452,0.00622698729762316,2.58373029071983e-05,0.00688973825980563,0,0,0.749577710427782,0.80274896527713
14380_497,0,0.0917304899823925,0.000235926555223689,0.157678553130192,0.0052062461752577,0.021069962179908,0,0,0.00126608965456383,0.0174857851114256,0,0,0,0.00799607701133673,0,0.00436343413803751,0.000717660340596367,0.0267486834298175,0.0568343062649646,0.00618384166258523,0,0.00513505475013751,0.0042504696806147,0.00975306000465985,0.0264014477654203,0.00885169000776375,0,0.013233303098967,0.0722326969274587,0.00403143165876179,0.0155283457321976,0,0,0.0556287104026691,0,0.0195555579276148,0.00654478194123818,0.00874087918064527,0.0231554133886296,0.0134950627609522,0.00833212654395693,0.010983958039723,0,0.012643980955952,0,0.0182672733126576,0.00547052658664822,0.0111567089155698,0.00414580887687091,0.0028313668834177,0.0234566228965092,0,0.00571625625550933,0.00208230329247941,0.00339091399736128,0,0,0.0199636365681947,0.0348531985766467,0.0139794953040524,0.0131161335855946,0,0.018092423548718,0.000804736291264904,0,0.00635827505523166,0.00979984240684106,0.0131398740212726,0.0133424270230798,0.0102159867858252,0.00582826580077454,0.00734854225589502,0.00202603798590449,0.0385983173700175,0,0,0.848370408807686,0.765724022439724
14380_509,0,0.0407178077668487,0,0.154844952447376,0.00756307936377271,0.085820568369641,0,0,0.00118447190565274,0.0943790606095434,0,0.00467557624211893,0,0.00311021494452121,0.0556701190215511,0,0,0.00394384065083098,0.0448189504839209,0.0180801907268331,0,0.00784221095154981,0,0,0.0199966834585071,0,0.000631899726482299,0.0187372955668666,0.0724314121683363,0.0260587023335981,0.00839869160381431,0,0,0.0241537229057584,0,0.00562958404095437,0.00289887868830094,0,0,0.0242697512913792,0,0.0136227950082642,0,0.0103333548864891,0,0.0275199898050628,0.00513829571450743,0.00325883193616238,0.0134581614862518,0,0.0250069640631083,0,0.002274286154161,0,0,0.00867464529928739,0,0.0367524155260724,0.0339871312050665,0,0.0201484564886325,0,0.0120978887370351,0,0,0.0101183420491187,0,0.0068234779407721,0.00849042046434656,0.0197223645590907,0.00441104296489961,0.0109145730707846,0,0.000424358955487095,0.000964538417241349,0,0.718274025207843,0.813747667695425
14380_510,0,0.0598745100981053,0.000281360264810715,0.144975970106746,0.00574983501534399,0.137884121533354,0,0,0.0100577551265372,0.00998084047330409,0,0.000347229463901957,0,0.00314502436728619,0.0195388062187845,0.0119798691269737,0,0.0192433997082457,0.0642377145219226,0.0126533343238584,0,0.014988110730479,0.00539525203380805,0,0.0118086059110357,0,0,0.00967590056024057,0.0604749648316627,0.0083191746159726,0.00873324480421589,0,0.00365276519837846,0.03048572591107,0,0.0104375455314376,0.000565419586413682,0.00280560256632992,0.0120514184510053,0.0250798249925188,0.00356009152533964,0.00588226627820822,0,0.0110177932633666,0.00648314693037117,0.031838819070093,0.00927776208785905,0,0.00871144544076786,0.00181518323081368,0.0261188500674846,0.00206883608879002,0.00637436818642229,0.000568080861069984,0,0.00725074907132833,0,0.0272680875226063,0.0422121315149834,0,0.0117933690062843,0,0.0298931019671509,0,0,0.015381269261141,0.010670458987068,0.00787526499198813,0.00352502217779075,0.0108584599431423,0.000181541738304081,0.00484167405697711,0.00119842755696593,0.00740143445717604,0.00150903864276545,0,0.780372307465754,0.786889321601529
14380_511,0,0.0522816808575322,0,0.219269093759647,0.00693924675084824,0.0738914663256606,0,0.00134775993279629,0.0089312989117667,0.0201663517495618,0,0.00702837365333011,0.00242871931141368,0.00547185269500516,0,0,0,0.0294262148739113,0.058959169516602,0.00507184655925356,0,0.00186125883501823,0.00725795616776379,0.0122940958487157,0.00952046005926686,0,0,0.0195928184560041,0.0630119466781569,0.0141026305312004,0.0150748755780763,0,0,0.0270879116764153,0,0,0,0.00129257378870681,0.0157114342901685,0.018319596642429,0.00234581847918999,0.0175038734623114,0,0.0122229542366038,0,0.0201353338064033,0.00853788261634548,0.00278974428243709,0.0123051047671386,0.00660400622380448,0.0191853904850774,0,0.00573974010609483,0.00267203912179892,0,0.00468815925212505,0,0.0225842481177407,0.0382312274245696,0.0119373314395802,0.00354325831360979,0,0.0327259130248653,0,0,0.00762151425110266,0.0109186283384374,0.00328063923075112,0.00274894755309504,0.0135899979616107,0,0.00904834377940203,0.00328285052699878,0.028560686517003,0.000855733232652449,0,0.805148203890358,0.779216317423795
14380_512,0,0.0600166910036997,0,0.121959815261663,0.00520917784286918,0.0510541454437035,0.00185228459649134,0,0.00671422814940203,0.00967734406585024,0,0.00778368909045349,0.00442966927894437,0.00513715511012418,0.0147861383699818,0.00735004297780448,0,0.019744823419482,0.0231820714569566,0.00718178678051227,0,0.015025615832655,0.000690881302829787,0.00121444334753867,0.0253944817134873,0.00407111218055213,0,0.0180959227622963,0.0787571703326199,0.0178598996331152,0.00336723347656196,0,0,0.0768303965179075,0,0.0165990453839362,0.0189925620164686,0.00717159605832683,0.0252875289210487,0.011268473696257,0.00329132065705612,0,0,0.0188607972854129,0,0.0255331793864091,0.014120619160028,0.00816364215567961,0.00769494338622072,0.00011304724498756,0.0246871872723523,0,0.00537685814475967,0.00062702179536996,0,0,0,0.00750750217053041,0.0428326329282878,0.0202321573577281,0.00616544789669744,0,0.020314953457638,0,0,0.0125861570362757,0.0215314368226383,0.00792555211611508,0.00548659740420594,0.00781328268495598,0.00980338615152225,0.00573096714164861,0.00271885133668369,0.0538792731223491,0.000297759860907795,0,0.862839113487122,0.761016660267998
14380_524,0,0.0750152286603328,0.000817116508800767,0.124303625997934,0,0.0807430555542323,0.0105751478476718,0,0.0125754625269582,0.0324675064189124,0,0.000114661312957374,0,0.0034340408869959,0.0152031679337399,0.0108113856595977,0,0.0186556461435597,0.0731606167526093,0.0119468704778482,0,0.00836678094234684,0.00630744266081241,0,0.0200154514727276,0,0,0.0104428384639749,0.0645757760320421,0.00437840878258099,0.00344883536391311,0,0.00576236708733296,0.020247603475301,0,0.011248690376426,0.00633711888633534,0,0.0214785366964238,0.024140374919318,0.00407232638075253,0,0,0.016640804047874,0.00835149289820026,0.0351480197683112,0.0109989900873556,0,0.00975345576917603,0.00346382840911022,0.0140470572801454,0.0111003140811507,0.00827970219528506,0,0,0.00522090764132896,0,0.0318543379914431,0.0367928278199758,0,0.0182457879563323,0,0.0410986404619206,0,0.00394313192374456,0.0174553513467083,0.0113984355851827,0.00678245268062295,0.00956048277512938,0.0128179815026516,0,0,0.00052921597657511,0.00587069757933836,0,0,0.77941868179179,0.785853154388346
14380_526,0,0.0701266984306724,0,0.23105702428797,0.00220654374164924,0.0424754719110065,0,0,0.00627453375655092,0.0137786873598759,0,0.00426518070578671,0.012301525930409,0.00752487316790743,0.0128698204644247,0,0.00301466325450099,0.0201188365801177,0.059769291034034,0.00616971112706587,0,0.00552437967785513,0.000632217033165298,0.0227272113391143,0.020376899049212,0,0,0.0173677239960855,0.0669125591265892,0.00537876455753493,0.0126398376308183,0,0,0.0149198999187269,0,0.00246815988195904,0,0,0.022742275065511,0.0139805259328103,0.000937653041010551,0.0101923282208341,0,0.0103279561750306,0,0.024730747438736,0.00652993419262007,0.00768576341173266,0.0108820851288779,0.000217498566002589,0.0273866239212669,0,0.0044825865302748,0.000812879709058219,0,0,0,0.0319036750011293,0.0421522358513693,0.00980534075442956,0.000990938034966933,0,0.0275806126320397,0,0,0.000546849319649363,0.0147037628079293,0.00611091504583042,0,0.0155238847962971,0,0.0102948975517335,0.000816805182498921,0.0377607117253285,0,0,0.790901803817267,0.78280197334705
14380_527,0,0.0523910773409942,0,0.135711715497364,0.00536592606399548,0.00847370146222198,0.005970866107631,0,0.00529466056127818,0.00854506453138357,0,0.00933536150846298,0.00645413637360498,0.00657751070448523,0.00552448074063839,0.0078662149330956,0,0.0125448379569833,0.04710405769297,0.0042858255473674,0,0.0131741218975538,0.000332071486661914,0.00808020432435985,0.0168586903012429,0.00882426565625173,0,0.0147333791106263,0.0950640873188428,0.00979726678231862,0.0111947898566868,0,0,0.0671947726337302,0,0.0132211188168824,0.0160271299656816,0,0.0417167087714695,0.0185020139800544,0.00563175611319103,0.00686932799924867,0,0.0178514172377749,0,0.0277778258085309,0.0148732168704346,0.00602479992191926,0.00561795107748098,0,0.0273221387995235,0,0.0064079587421743,0.000446278206760546,0,0,0,0.0127971834239393,0.0415341665686211,0.0291468188537638,0.00491909839261612,0,0.0157990564953165,0.00245055585636241,0,0.0115639576395896,0.0129258674461198,0.00645873030473934,0.00769619794902552,0.0105081931783911,0.00956879429154515,0.00777638898190449,0.00366952454973342,0.0481967373664543,0,0,0.84167003172036,0.767827747559128
15496_266,0,0.0233661723603969,0,0.169385604148668,0.00375439641574023,0.121030641429229,0,0.000339235386327965,0,0.0988335431593551,0,0.00663198283765055,0,0.00142143030633942,0.0422058195506901,0,0,0.00537775145462101,0.0406599850738752,0.0110339055879523,0,0.00605091870285931,0.00370601510183943,0,0.0130756456151529,0,0,0.0199705276309281,0.078402456746505,0.0146837474101498,0.00930677514296809,0,0,0.0413359397581933,0,0,0.00261359923943904,0,0,0.0219740208851473,0.000362805404842058,0.0228565721167465,0.000169431622193924,0.00689513632033561,0,0.0249631181752928,0.00131927468545658,0,0.013714496788455,0,0.0236829418586697,0.00220579980781051,0.00389928655215393,0,0,0.00693394671794403,0,0.0285973339349769,0.0366729439147102,0.000899784828533286,0.0164938208178642,0,0.0123654510335699,0,0,0.00502428710124084,0,0.0116990415984543,0.0166307413922884,0.021146322411003,0,0.00830734897343034,0,0,0,0,0.718456430055328,0.814223580315356
15496_269,0,0.0663191680787391,0.00134442543098335,0.114522746247413,0.00723091931582207,0.0408297982207034,0,0,0.0111167803120016,0.0119016593722269,0.00140189746614876,0.00736970911701267,0,0.0040823986463324,0,0.00571948382500119,0,0.0151642591625255,0.0367517615102906,0.00300208852769501,0,7.73668041585027e-06,0.00552993948728086,0.00598250441002859,0.0344391739780668,0.0119627860205606,0,0.0154919775083052,0.0723754494535668,0,0.0161627963240308,0,0,0.0882934811310845,0,0.00971015299799424,0.026941034584088,0.01201040052827,0.00517811596945576,0,0.00375949982423054,0.00498296437326788,0,0.0163172614211391,0,0.0145226619133523,0.00505866182735624,0.00688591345485816,0.0103509102226677,0.00374761893575118,0.0246321253758502,0,0.00179392476977909,0,0,0,0,0.0162978110625135,0.0400641990543054,0.0291618473584975,0.00413205394628884,0,0.0307137433807539,0.00285070637237243,0.00560132699468627,0.00255065519841401,0.0257737925609562,0.00835224899226893,0.024141664093754,0.00570568664349543,0.00589030885897495,0.00606265087542199,0.00823079845914207,0.0615763197238585,0,0,0.845133918428913,0.764935882650996
15496_280,0,0.0502738258925314,0.00648542014687041,0.139323157767647,0,0.0671888579224927,0,0.00848196413559514,0.00788041552976588,0.0236222632395661,0,0.00344047189385431,0,0.0050480857772013,0,0.0158349050608303,0,0.015774421683913,0.0644594814933336,0.00857343379040982,0,0.00328900908113653,0.0234177444909211,0.0047453907749413,0.00653900727087462,0.00791398691186282,0,0.0176620548273589,0.0790425034933518,0.0103168602744951,0.0131033812900343,0,0.0077511156347257,0.0142545089340672,0,0.0160150010589577,0.010317664402999,0.00741568638612978,0.0226156791594564,0.0173039445297082,0.000262422588644917,0.0109830627186678,0,0.0176842291785778,0.000802593130153673,0.0286055430262938,0.0147122999280734,0,0.00559480020058884,0.00196737999781442,0.0206927024961792,0,0.00853464765771982,0.00537105409066264,0,0,0,0.0246299425963677,0.0387758543029487,0.00519137317901111,0.00852455986196413,0.00998003271549352,0.0470233274798153,0.00335812156045522,0,0.0196748800031982,0.0102576885525921,0.0116838270301666,0.00322686324674203,0.0083089270263091,0.00426775701200489,0.00149949088823024,0.0102963766762938,0,0,0,0.814171248017108,0.77135910974794
15496_297,0,0.0422454297604389,0,0.184078982186773,0.00101233685629641,0.0279385228303503,0,0,0.0209311006833807,0.0121626586241607,0.00068069527349911,0.00584636093027306,0,0,0.00394069596260101,0,0,0.021638633271437,0.0506049791459781,0.00939900786851976,0,0.00612334006524601,0.00860485900788942,0.00980266423030644,0.0355417633125283,0,0,0.0209167941227617,0.0535550833111383,0.00944674027958585,0.0212916569720914,0,0,0.0512547009683169,0,0.000748435206239069,0.00290356835233618,0.00265231651588979,0.0332211418342793,0.00397401907525679,0.00472525308170841,0.00245166825075869,0,0.0150293233405773,0,0.0191054793457419,0.00794519018208633,0.00744332136487473,0.00738648412797324,0.00134163348852614,0.0213237100827755,0,0.00413721960982227,0.00342287043039712,0,0,0,0.0238921485606025,0.0377729588345373,0.0190680092333688,0.00883713930435479,0,0.0355472246014984,0.00379431067544026,0,0.0090277683178651,0.0149907863691963,0.0128090179031114,0.0134008041033924,0.0137163544015308,0.00205213776233406,0.0043633055770708,0.00871541282050064,0.0571839815823817,0,0,0.834093499881597,0.770373357357115
15496_304,0,0.0658824407409569,0,0.124791785781749,0.00344172150729245,0.140068591994391,0,0,0.00842472219671579,0.0257691347005949,0,0,0,0.00722408059937634,0.00572013253341924,0.0141642799293963,0,0.0201513054561729,0.0659392710039928,0.0122894339359612,0,0.0118247656390403,0.0127879129175037,0,0,0,0,0.0110151190580436,0.0769723625255609,0.00083070924358766,0.015788179385101,0,0,0.0354887990864276,0,0.00120570091248019,0,0.00489763818205294,0.0129654498476761,0.0172519082134835,0.00559451508549585,0,0,0.0124351660727643,0.00634722284808022,0.0280109031023944,0.0143636948012366,0,0.00669558300255575,0.00107541716862735,0.0183348996319549,0.00280496742948811,0.00957127869299068,0.000392545048186352,0,0.00710256698569342,0,0.0294363250489868,0.042234345762852,0,0.00947919990578761,0.000263387869131462,0.0278709302662405,0,0.00401296738170775,0.0168725614714222,0.0204844927537934,0.00650088698800868,0.00950891886170839,0.0148678266510398,0,0.00625950053705559,0.000965539787934441,0.00361891145388702,0,0,0.803324826306848,0.777379137225066
15496_305,0,0.062232005527544,0.00538125922081141,0.148810448204537,0,0.0839605074195492,0,0,0.0153955787030822,0.0190178093803713,0,0.00557057128870469,0,0.00293949536949581,0.000846305436606917,0.00654343208478584,0,0.0259068887561638,0.0659610767598999,0.00932551514054186,0,0.0094079196686384,0.00647080310705926,0.0057776500708335,0.0327031645833131,0,0,0.00431198734392653,0.0636089674399337,0.00234329764331595,0.016876767351192,0,0.00150711879808591,0.0326864242555669,0,0.00522626682521412,0.013917039296717,0,0.0317583616766582,0.00521096941844128,0.0073544543101381,0.00278165820211778,0,0.0144539139302916,0.00166775884169447,0.0268910895660734,0.0134727547785151,0,0.00779930773347283,0.0111236384103585,0.0283762730207744,0.00773111304516567,0.00606850456404786,0,0,0,0,0.0284423249953784,0.043440320204509,0,0.0105119992324224,0,0.0278168026090914,0,0.00376753454599074,0.00754191582983335,0.00794124935130099,0.00924330525318863,0.00982524623348582,0.0220204508845061,0,0.00213741840566146,0.000486634473113442,0.0154067008078788,0,0,0.788383894291302,0.7846520315024
